locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
ABUW_2204,iscA,,2189627,2189947,+,iron-sulfur cluster assembly protein IscA,Energy production and conversion,
ABUW_2205,hscB,,2190032,2190550,+,Fe-S protein assembly co-chaperone HscB,"Post-translational modification, protein turnover,and chaperones",
ABUW_2206,hscA,,2190589,2192448,+,Fe-S protein assembly chaperone HscA,"Post-translational modification, protein turnover,and chaperones",
ABUW_2207,fdx,,2192467,2192805,+,ferredoxin%2C 2Fe-2S type,Energy production and conversion,
ABUW_2208,ABUW_2208,,2192855,2194324,-,adenylate/guanylate cyclase,Signal transduction mechanisms,
ABUW_2209,ABUW_2209,,2194377,2194811,-,histidine triad protein,Nucleotide transport and metabolism,
ABUW_2210,mfd,,2195012,2198473,-,transcription-repair coupling factor,"Replication, recombination and repair",
ABUW_2211,ABUW_2211,,2198608,2198964,-,hypothetical protein,No COG annotation,
ABUW_2212,ABUW_2212,,2199040,2199972,-,Dyp-type peroxidase,Inorganic ion transport and metabolism,
ABUW_2213,ABUW_2213,,2200126,2200905,-,glutaredoxin,"Post-translational modification, protein turnover,and chaperones",
ABUW_2214,rraA,,2200933,2201439,-,regulator of ribonuclease activity A,Coenzyme transport and metabolism,
ABUW_2215,ABUW_2215,,2201452,2202117,-,nucleoside-diphosphate-sugar epimerase,Carbohydrate transport and metabolism,
ABUW_2216,rpsT,,2202330,2202596,+,ribosomal protein S20,"Translation, ribosomal structure and biogenesis",
ABUW_2217,ABUW_2217,,2202653,2203387,-,phosphoglycerate mutase,Carbohydrate transport and metabolism,
ABUW_2218,cysQ,,2203445,2204302,-,3'(2')%2C5'-bisphosphate nucleotidase,Inorganic ion transport and metabolism,
ABUW_2219,ABUW_2219,,2204612,2204980,+,hypothetical protein,No COG annotation,
ABUW_2220,ABUW_2220,,2205034,2205768,-,hypothetical protein,Function unknown,
ABUW_2221,ABUW_2221,,2205801,2207531,-,glutathione import ATP-binding protein GsiA,Inorganic ion transport and metabolism,
ABUW_2222,ABUW_2222,,2207544,2208686,-,ABC-type dipeptide/oligopeptide/nickel transport system permease component,Inorganic ion transport and metabolism,
ABUW_2223,ABUW_2223,,2208694,2209632,-,ABC-type dipeptide/oligopeptide/nickel transport system permease component,Inorganic ion transport and metabolism,
ABUW_2224,ABUW_2224,,2209645,2211657,-,Zn-dependent oligopeptidase,Amino acid transport and metabolism,
ABUW_2225,ABUW_2225,,2211679,2213499,-,heme-binding protein A,Amino acid transport and metabolism,
ABUW_2226,ABUW_2226,,2213518,2215302,-,heme-binding protein A,Amino acid transport and metabolism,
ABUW_2227,ABUW_2227,,2215846,2215938,+,hypothetical protein,No COG annotation,
ABUW_2228,ABUW_2228,,2216083,2218797,+,TonB-dependent receptor,Inorganic ion transport and metabolism,
ABUW_2229,ABUW_2229,,2218907,2219623,+,TonB family protein,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_2230,ABUW_2230,,2219664,2220545,+,biopolymer transport protein,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_2231,ABUW_2231,,2220561,2220983,+,biopolymer transport protein ExbD/TolR,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_2232,ABUW_2232,,2221003,2221416,+,biopolymer transport protein ExbD/TolR,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_2233,ABUW_2233,,2221456,2221617,-,acetyltransferase%2C gnat family,Transcription,
ABUW_2234,glcB,,2221720,2223885,-,malate synthase G,Energy production and conversion,
ABUW_2235,ABUW_2235,,2224254,2225396,-,AFG1-family ATPase,"Cell cycle control, cell division, chromosome partitioning",
ABUW_2236,ABUW_2236,,2225480,2226499,-,transcriptional regulator%2C AraC family,Transcription,
ABUW_2237,ABUW_2237,,2226660,2228168,+,monooxygenase%2C flavin-binding family,Inorganic ion transport and metabolism,
ABUW_2238,ABUW_2238,,2228218,2229129,+,hypothetical protein,Function unknown,
ABUW_2239,pyrF,,2229126,2229824,-,orotidine 5'-phosphate decarboxylase,Nucleotide transport and metabolism,
ABUW_2240,ABUW_2240,,2229990,2230355,-,hypothetical protein,Function unknown,
ABUW_2241,ihfB,,2230380,2230682,-,integration host factor%2C beta subunit,Transcription,
ABUW_2242,rpsA,,2230839,2232512,-,ribosomal protein S1,"Translation, ribosomal structure and biogenesis",
ABUW_2243,cmk,,2232617,2233303,-,cytidylate kinase,Nucleotide transport and metabolism,
ABUW_2244,ABUW_2244,,2233311,2233754,-,hypothetical protein,Lipid transport and metabolism,
ABUW_2245,ABUW_2245,,2233824,2234300,-,tRNA-specific adenosine deaminase,Nucleotide transport and metabolism,
ABUW_2246,ABUW_2246,,2234334,2235455,-,putative enoyl-CoA hydratase/isomerase,Lipid transport and metabolism,
ABUW_2247,ung,,2235455,2236168,-,uracil-DNA glycosylase,"Replication, recombination and repair",
ABUW_2248,ABUW_2248,,2236219,2236815,-,6-pyruvoyl tetrahydrobiopterin synthase,Coenzyme transport and metabolism,
ABUW_2249,gspK,,2237045,2238004,-,general secretion pathway protein K,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_2250,gspJ,,2238004,2238705,-,general secretion pathway protein J,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_2251,gspI,,2238705,2239085,-,general secretion pathway protein I,Cell motility,
ABUW_2252,gspG,,2239075,2239629,-,general secretion pathway protein G,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_2253,ABUW_2253,,2239639,2240247,-,transcriptional regulator%2C TetR family,Transcription,
ABUW_2254,ABUW_2254,,2240285,2241058,-,TatD-related deoxyribonuclease,"Replication, recombination and repair",
ABUW_2255,pilZ,,2241076,2241417,-,type 4 fimbrial biogenesis protein,Cell motility,
ABUW_2256,holB,,2241429,2242409,-,DNA polymerase III delta prime subunit,"Replication, recombination and repair",
ABUW_2257,kdsB,,2242421,2243182,-,3-deoxy-manno-octulosonate cyidylyltransferase,Cell wall/membrane/envelope biogenesis,
ABUW_2258,lpxK,,2243192,2244202,-,tetraacyldisaccharide 4'-kinase,Cell wall/membrane/envelope biogenesis,
ABUW_2259,msbA,,2244205,2245932,-,lipid A export permease/ATP-binding protein MsbA,Defense mechanisms,
ABUW_2260,ABUW_2260,,2245929,2246357,-,biopolymer transport protein ExbD/TolR,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_2261,ABUW_2261,,2246373,2247008,-,MotA/TolQ/ExbB proton channel,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_2262,spoOJ,,2247058,2247945,-,chromosome partitioning protein ParB,Transcription,
ABUW_2263,soj,,2247942,2248724,-,sporulation initiation inhibitor protein soj,"Cell cycle control, cell division, chromosome partitioning",
ABUW_2264,gidB,,2248746,2249378,-,methyltransferase GidB,"Translation, ribosomal structure and biogenesis",
ABUW_2265,ABUW_2265,,2249466,2250155,-,nucleotidyl transferase family protein,"Translation, ribosomal structure and biogenesis",
ABUW_2266,ABUW_2266,,2250155,2251168,-,aminoglycoside phosphotransferase,Function unknown,
ABUW_2267,ostA,,2251289,2253727,+,organic solvent tolerance protein,Cell wall/membrane/envelope biogenesis,
ABUW_2268,surA,,2253727,2255037,+,PpiC-type peptidyl-prolyl cis-trans isomerase,Cell wall/membrane/envelope biogenesis,
ABUW_2269,fba,,2255156,2256193,-,fructose-bisphosphate aldolase%2C class II%2C Calvin cycle subtype,Carbohydrate transport and metabolism,
ABUW_2270,ABUW_2270,,2256315,2256557,-,hypothetical protein,No COG annotation,
ABUW_2271,pgk,,2256682,2257869,-,phosphoglycerate kinase,Nucleotide transport and metabolism,
ABUW_2272,ABUW_2272,,2258008,2258391,+,hypothetical protein,Function unknown,
ABUW_2273,maf2,,2258391,2258984,+,septum formation protein Maf,"Cell cycle control, cell division, chromosome partitioning",
ABUW_2274,ABUW_2274,,2259015,2260178,+,cupin family protein,Function unknown,
ABUW_2275,ABUW_2275,,2260516,2261082,+,transcriptional regulator%2C TetR family,Transcription,
ABUW_2276,ABUW_2276,,2261557,2261865,+,transcriptional regulator%2C ArsR family,Transcription,
ABUW_2277,sstT,,2262287,2263489,+,inner membrane symporter YgjU,Amino acid transport and metabolism,
ABUW_2278,ABUW_2278,,2263495,2264175,+,permease,Function unknown,
ABUW_2279,ABUW_2279,,2264179,2264715,+,nucleoprotein/polynucleotide-associated enzyme,Function unknown,
ABUW_2280,ABUW_2280,,2265091,2266938,+,putative transport protein,Defense mechanisms,
ABUW_2281,ABUW_2281,,2266938,2267378,+,MaoC domain protein dehydratase,Lipid transport and metabolism,
ABUW_2282,ABUW_2282,,2267487,2268512,+,transcriptional regulator%2C AraC family,Transcription,
ABUW_2283,gcvH,,2268551,2268925,+,glycine cleavage system H protein,Amino acid transport and metabolism,
ABUW_2284,npdA,,2269029,2269727,+,NAD-dependent deacetylase regulatory protein,Transcription,
ABUW_2285,putP,,2270136,2271626,+,sodium/proline symporter,Amino acid transport and metabolism,
ABUW_2286,ABUW_2286,,2271659,2272147,-,leucine-responsive regulatory protein,Transcription,
ABUW_2287,putA,,2272272,2276024,+,delta-1-pyrroline-5-carboxylate dehydrogenase,Energy production and conversion,
ABUW_2288,ABUW_2288,,2276130,2276603,+,hypothetical protein,Function unknown,
ABUW_2289,trmA,,2276707,2277792,+,tRNA (uracil-5-)-methyltransferase,"Translation, ribosomal structure and biogenesis",
ABUW_2290,ABUW_2290,,2278041,2278271,+,hypothetical protein,No COG annotation,
ABUW_2291,ABUW_2291,,2278307,2279053,-,hypothetical protein,Function unknown,
ABUW_2292,ABUW_2292,,2279239,2279829,+,hypothetical protein,Transcription,
ABUW_2293,ABUW_2293,,2279875,2280465,-,hypothetical protein,Function unknown,
ABUW_2294,ABUW_2294,,2280680,2281087,+,OsmC family protein,"Post-translational modification, protein turnover,and chaperones",
ABUW_2295,tkt,,2281141,2283129,-,transketolase,Carbohydrate transport and metabolism,
ABUW_2296,metK,,2283653,2284819,+,methionine adenosyltransferase,Coenzyme transport and metabolism,
ABUW_2297,ABUW_2297,,2284943,2285191,-,hypothetical protein,No COG annotation,
ABUW_2298,ABUW_2298,,2285450,2285635,+,hypothetical protein,No COG annotation,
ABUW_2299,fxsA,,2285699,2286259,-,suppressor of F exclusion of phage T7,Function unknown,
ABUW_2300,bla-OXA-69,,2286658,2287482,+,carbapenem-hydrolyzing oxacillinase OXA-69,Cell wall/membrane/envelope biogenesis,
ABUW_2301,yncA,,2287554,2288099,-,phosphinothricin acetyltransferase,Cell wall/membrane/envelope biogenesis,
ABUW_2302,ABUW_2302,,2288096,2288689,-,transcriptional regulator%2C XRE family,Transcription,
ABUW_2303,ABUW_2303,,2288745,2288861,-,hypothetical protein,No COG annotation,
ABUW_2304,ruvC,,2288919,2289464,+,crossover junction endodeoxyribonuclease RuvC,"Replication, recombination and repair",
ABUW_2305,ABUW_2305,,2289469,2290929,-,carbohydrate kinase family,Carbohydrate transport and metabolism,
ABUW_2306,ABUW_2306,,2290958,2292046,+,iron-sulfur cluster binding protein,Energy production and conversion,
ABUW_2307,bioB,,2292146,2293135,+,biotin synthase,Coenzyme transport and metabolism,
ABUW_2308,ABUW_2308,,2293182,2293394,-,hypothetical protein,No COG annotation,
ABUW_2309,ABUW_2309,,2293458,2293808,-,hypothetical protein,No COG annotation,
ABUW_2310,ABUW_2310,,2294255,2294791,+,fimbrial protein,Cell motility,
ABUW_2311,ABUW_2311,,2294862,2295602,+,pili assembly chaperone,Cell wall/membrane/envelope biogenesis,
ABUW_2312,ABUW_2312,,2295654,2298191,+,fimbrial biogenesis outer membrane usher protein,Cell motility,
ABUW_2313,ABUW_2313,,2298188,2299207,+,fimbrial protein,Cell motility,
ABUW_2314,ABUW_2314,,2299784,2299963,+,hypothetical protein,No COG annotation,
ABUW_2315,ABUW_2315,,2300003,2300854,-,transcriptional regulator%2C LysR family,Transcription,
ABUW_2316,ABUW_2316,,2300949,2301878,+,hypothetical protein,Amino acid transport and metabolism,
ABUW_2317,ABUW_2317,,2301991,2302455,+,hypothetical protein,No COG annotation,
ABUW_2318,ABUW_2318,,2302706,2304121,+,cytosine/purines/uracil/thiamine/allantoin permease family protein,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_2319,ABUW_2319,,2304179,2304616,-,putative membrane protein,Function unknown,
ABUW_2320,ABUW_2320,,2304706,2305605,+,transcriptional Regulator%2C LysR family,Transcription,
ABUW_2321,ABUW_2321,,2305636,2305734,-,hypothetical protein,No COG annotation,
ABUW_2322,ABUW_2322,,2306188,2307420,-,phage integrase,"Replication, recombination and repair",
ABUW_2324,ABUW_2324,,2307851,2308714,-,heme oxygenase-like protein,No COG annotation,
ABUW_2325,ABUW_2325,,2308990,2309550,+,transcriptional regulator%2C TetR family,Transcription,
ABUW_2326,ABUW_2326,,2309736,2310281,+,1-acyl-sn-glycerol-3-phosphate acyltransferase,Lipid transport and metabolism,
ABUW_2327,ABUW_2327,,2310443,2311192,+,hypothetical protein,Transcription,
ABUW_2328,ABUW_2328,,2311223,2311693,-,transcriptional regulator%2C AsnC family,Transcription,
ABUW_2329,ABUW_2329,,2312024,2313355,+,hypothetical protein,Cell wall/membrane/envelope biogenesis,
ABUW_2330,gltL,,2313406,2314149,-,glutamate/aspartate transport ATP-binding protein GltL,Amino acid transport and metabolism,
ABUW_2331,gltK,,2314163,2314840,-,glutamate/aspartate transport system permease protein GltK,Inorganic ion transport and metabolism,
ABUW_2332,gltJ,,2314843,2315685,-,glutamate/aspartate transport system permease protein GltJ,Inorganic ion transport and metabolism,
ABUW_2333,gltI,,2315780,2316673,-,glutamate/aspartate ABC transporter%2C periplasmic glutamate/aspartate-binding protein,Amino acid transport and metabolism,
ABUW_2334,ABUW_2334,,2317210,2317974,-,glutathione S-transferase,"Post-translational modification, protein turnover,and chaperones",
ABUW_2335,ABUW_2335,,2318344,2319555,+,acyl-CoA dehydrogenase family protein,Lipid transport and metabolism,
ABUW_2336,ABUW_2336,,2319568,2320791,+,putative Acyl-CoA dehydrogenase,Lipid transport and metabolism,
ABUW_2337,ABUW_2337,,2320791,2322203,+,hypothetical protein,Energy production and conversion,
ABUW_2338,metQ1,,2322218,2323048,+,D-methionine transport protein,Inorganic ion transport and metabolism,
ABUW_2339,metQ2,,2323062,2323895,+,D-methionine transport protein,Inorganic ion transport and metabolism,
ABUW_2340,metN1,,2323907,2324977,+,D-and L-methionine transport protein,Inorganic ion transport and metabolism,
ABUW_2341,ABUW_2341,,2324958,2325617,+,D-methionine transport system permease protein MetI,Inorganic ion transport and metabolism,
ABUW_2342,ychF,,2325711,2326802,+,GTP-binding protein YchF,"Translation, ribosomal structure and biogenesis",
ABUW_2343,ABUW_2343,,2326847,2327368,-,hypothetical protein,Function unknown,
ABUW_2344,ABUW_2344,,2327461,2328168,+,transcriptional regulator%2C Crp/Fnr family,Transcription,
ABUW_2345,ABUW_2345,,2328341,2328676,+,hypothetical protein,No COG annotation,
ABUW_2346,ABUW_2346,,2328749,2329219,-,hypothetical protein,No COG annotation,
ABUW_2347,ABUW_2347,,2329321,2330061,+,putative amino acid transporter,Amino acid transport and metabolism,
ABUW_2348,ABUW_2348,,2330063,2330404,+,putative amino acid transporter,Function unknown,
ABUW_2349,ABUW_2349,,2330533,2330922,+,hypothetical protein,Function unknown,
ABUW_2350,purT,,2331034,2332242,+,phosphoribosylglycinamide formyltransferase 2,Nucleotide transport and metabolism,
ABUW_2351,glnD,,2332270,2334933,+,[protein-PII] uridylyltransferase,"Post-translational modification, protein turnover,and chaperones",
ABUW_2352,ABUW_2352,,2334902,2336128,+,aminotransferase,Amino acid transport and metabolism,
ABUW_2353,ABUW_2353,,2336186,2336818,-,lysine exporter protein,Amino acid transport and metabolism,
ABUW_2354,ABUW_2354,,2336883,2337728,-,transcriptional regulator%2C AraC family,Transcription,
ABUW_2355,gpo,,2337728,2338213,-,glutathione peroxidase,"Post-translational modification, protein turnover,and chaperones",
ABUW_2356,msrB,,2338210,2338629,-,methionine-R-sulfoxide reductase,"Post-translational modification, protein turnover,and chaperones",
ABUW_2357,ABUW_2357,,2338870,2340300,+,aspartate aminotransferase,Amino acid transport and metabolism,
ABUW_2358,ABUW_2358,,2340767,2342074,+,proton/sodium-glutamate symport protein,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_2359,aspQ,,2342758,2343825,+,L-asparaginase 2,Amino acid transport and metabolism,
ABUW_2360,dnaE,,2344041,2347604,+,DNA polymerase III subunit alpha,"Replication, recombination and repair",
ABUW_2361,ABUW_2361,,2347619,2348458,+,RNA methyltransferase%2C TrmH family%2C group 1,"Translation, ribosomal structure and biogenesis",
ABUW_2362,cysE,,2348451,2349266,+,serine acetyltransferase,Amino acid transport and metabolism,
ABUW_2363,ABUW_2363,,2349370,2350311,+,hypothetical protein,Function unknown,
ABUW_2364,ABUW_2364,,2350428,2352434,+,hypothetical protein,Function unknown,
ABUW_2365,ahpF1,,2352488,2354053,-,alkyl hydroperoxide reductase%2C F subunit,Energy production and conversion,
ABUW_2366,chrA2,,2354230,2354751,-,chromate transporter,Inorganic ion transport and metabolism,
ABUW_2367,xxx,,2354751,2355311,-,chromate transporter,Inorganic ion transport and metabolism,
ABUW_2368,ABUW_2368,,2355413,2356315,+,transcriptional regulator%2C LysR family,Transcription,
ABUW_2369,arsB1,,2356407,2357441,-,arsenical-resistance protein,Inorganic ion transport and metabolism,
ABUW_2370,arsR1,,2357546,2357875,-,transcriptional regulator%2C ArsR family,Transcription,
ABUW_2371,arsC1,,2357960,2358388,+,arsenate reductase,Inorganic ion transport and metabolism,
ABUW_2372,ABUW_2372,,2358457,2358618,-,hypothetical protein,Function unknown,
ABUW_2373,ABUW_2373,,2358676,2360550,-,amidohydrolase,Function unknown,
ABUW_2374,ABUW_2374,,2360880,2361566,-,isochorismatase hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_2375,ABUW_2375,,2361762,2362652,+,transcriptional regulator%2C LysR family,Transcription,
ABUW_2376,ABUW_2376,,2362692,2363429,-,transcriptional regulator%2C GntR family,Transcription,
ABUW_2377,ABUW_2377,,2363839,2365308,+,permease,Nucleotide transport and metabolism,
ABUW_2378,hyu,,2365305,2366039,+,Asp/Glu racemase,Amino acid transport and metabolism,
ABUW_2379,tauD,,2366107,2366988,-,taurine dioxygenase,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_2380,tauC,,2366997,2367866,-,taurine transport system permease protein,Inorganic ion transport and metabolism,
ABUW_2381,tauB,,2367863,2368657,-,taurine import ATP-binding protein,Inorganic ion transport and metabolism,
ABUW_2382,tauA,,2368667,2369707,-,taurine ABC transporter%2C periplasmic binding protein,Inorganic ion transport and metabolism,
ABUW_2383,ABUW_2383,,2370150,2371334,+,hypothetical protein,"Intracellular trafficking, secretion, and vesicular transport",
